variable,group,value,id
Census Tract 8253.04,15min,5.984678794,17031834400
Census Tract 8300.08,15min,10.98625162,17031834500
Census Tract 8030.12,15min,15.20299441,17031834600
Census Tract 8026.07,15min,11.27972118,17031834700
Census Tract 8414,15min,11.12490478,17031834800
Census Tract 8305,15min,6.595486846,17031834900
Census Tract 8401,15min,5.857262504,17031835000
Census Tract 8392,15min,5.716525094,17031835100
Census Tract 8355,15min,3.444531487,17031835200
Census Tract 8044.04,15min,16.1728656,17031835500
Census Tract 8048.04,15min,16.08053763,17031835600
Census Tract 306.04,15min,15.14186569,17031835800
Census Tract 315.02,15min,15.45883251,17031835900
Census Tract 814.02,15min,13.71577289,17031836000
Census Tract 802.01,15min,14.43296607,17031836100
Census Tract 7608.02,15min,6.052140406,17031836200
Census Tract 1406.01,15min,6.633308393,17031836300
Census Tract 701.02,15min,13.48683863,17031836400
Census Tract 2105.02,15min,13.61323151,17031836500
Census Tract 8002,15min,12.86495746,17031836600
Census Tract 5401.02,15min,11.55277281,17031836700
Census Tract 7004.02,15min,12.26254968,17031836800
Census Tract 8301,15min,15.86882206,17031836900
Census Tract 8302.01,15min,16.54884939,17031837000
Census Tract 8303,15min,12.26739242,17031837100
Census Tract 8304,15min,16.1569074,17031837300
Census Tract 8127,15min,16.57958354,17031837400
Census Tract 308,15min,13.5965609,17031837800
Census Tract 311,15min,13.83717291,17031838000
Census Tract 8117.02,15min,14.50620014,17031838100
Census Tract 8121,15min,13.49571211,17031838200
Census Tract 8218,15min,13.18894007,17031838300
Census Tract 8219,15min,16.11452339,17031838600
Census Tract 8220,15min,15.98669515,17031838700
Census Tract 8221.01,15min,1.693555943,17031838800
Census Tract 8286.01,15min,18.18811628,17031839000
Census Tract 8286.02,15min,14.57228579,17031839100
Census Tract 8287.01,15min,14.52598954,17031839200
Census Tract 8287.02,15min,14.57774608,17031839500
Census Tract 8229,15min,14.83546842,17031839600
Census Tract 313,15min,14.41214291,17031839700
Census Tract 319,15min,14.70906489,17031839800
Census Tract 8135,15min,14.78354748,17031839900
Census Tract 8136,15min,15.3120313,17031840000
Census Tract 8221.02,15min,15.06635378,17031840100
Census Tract 8222,15min,14.71350428,17031840200
Census Tract 8223.01,15min,11.65027779,17031840300
Census Tract 8223.02,15min,11.23500197,17031840400
Census Tract 8225,15min,11.726049,17031840700
Census Tract 8289,15min,7.095114255,17031840800
Census Tract 8288.02,15min,17.7769281,17031841000
Census Tract 8088,15min,16.30570704,17031841100
Census Tract 6116,15min,11.99262131,17031841200
Census Tract 3404,15min,11.57666034,17031841300
Census Tract 8168,15min,12.73600356,17031841400
Census Tract 7707,15min,12.23445608,17031841500
Census Tract 8061.02,15min,12.88782538,17031841600
Census Tract 4307,15min,11.32190054,17031841700
Census Tract 8081,15min,6.258027191,17031841800
Census Tract 8048.10,15min,18.77507856,17031841900
Census Tract 8085,15min,15.30427421,17031842000
Census Tract 1910,15min,8.176088176,17031842100
Census Tract 8239.01,15min,13.61196921,17031842200
Census Tract 5604,15min,13.71118223,17031842300
Census Tract 7107,15min,7.981870595,17031842400
Census Tract 5501,15min,15.41622404,17031842500
Census Tract 2832,15min,15.58302241,17031842600
Census Tract 9800,15min,6.691089279,17031842800
Census Tract 9801,15min,12.33505893,17031842900
Census Tract 1005,15min,16.37300994,17031843000
Census Tract 8016.07,15min,12.09114023,17031843100
Census Tract 8041.06,15min,11.62276045,17031843200
Census Tract 8016.06,15min,12.02755742,17031843300
Census Tract 8297,15min,8.730463688,17031843400
Census Tract 8300.03,15min,7.064320889,17031843500
Census Tract 8237.03,15min,9.735629928,17031843600
Census Tract 8298,15min,15.39466608,17031843700
Census Tract 8046.07,15min,14.7742802,17031843800
Census Tract 8047.09,15min,5.922230592,17031843900
Census Tract 6302,30min,7.181378248,17031010100
Census Tract 4304,30min,7.738980831,17031010201
Census Tract 4306,30min,7.426909458,17031010202
Census Tract 4308,30min,7.230641903,17031010300
Census Tract 4305,30min,7.240820796,17031010400
Census Tract 4309,30min,7.271678126,17031010501
Census Tract 6103,30min,7.245876291,17031010502
Census Tract 6810,30min,6.848746618,17031010503
Census Tract 6811,30min,7.391322547,17031010600
Census Tract 6805,30min,7.764228325,17031010701
Census Tract 8034,30min,7.497251914,17031010702
Census Tract 8035,30min,7.848037163,17031020100
Census Tract 8036.04,30min,8.129983334,17031020200
Census Tract 6809,30min,8.585095629,17031020301
Census Tract 8036.07,30min,7.966617382,17031020302
Census Tract 8094,30min,7.799838017,17031020400
Census Tract 8095,30min,7.661511907,17031020500
Census Tract 8096,30min,8.103975835,17031020601
Census Tract 8097,30min,8.031312216,17031020602
Census Tract 8098,30min,8.484999944,17031020701
Census Tract 8099,30min,8.305464133,17031020702
Census Tract 8100,30min,9.022879487,17031020801
Census Tract 8255.01,30min,8.365465202,17031020802
Census Tract 7201,30min,8.253630749,17031020901
Census Tract 8244,30min,7.79408085,17031020902
Census Tract 7202,30min,7.133316872,17031030101
Census Tract 7203,30min,7.008332271,17031030102
Census Tract 7204,30min,7.384723473,17031030103
Census Tract 7205,30min,7.008332271,17031030104
Census Tract 7206,30min,7.462016524,17031030200
Census Tract 7207,30min,7.566752855,17031030300
Census Tract 406,30min,7.653369842,17031030400
Census Tract 407,30min,7.6887781,17031030500
Census Tract 408,30min,7.496974505,17031030601
Census Tract 8169,30min,8.412609393,17031030603
Census Tract 8170,30min,8.429640355,17031030604
Census Tract 8171.01,30min,7.545080766,17031030701
Census Tract 8171.02,30min,8.327298118,17031030702
Census Tract 8258.01,30min,8.030959785,17031030703
Census Tract 8258.02,30min,8.327298118,17031030706
Census Tract 8258.03,30min,8.47225045,17031030800
Census Tract 8259,30min,8.532946341,17031030900
Census Tract 8260,30min,8.719149168,17031031000
Census Tract 3801,30min,8.212716595,17031031100
Census Tract 3802,30min,7.816467936,17031031200
Census Tract 4312,30min,7.914666388,17031031300
Census Tract 4314,30min,8.915057194,17031031400
Census Tract 8039.02,30min,8.089520966,17031031501
Census Tract 8040,30min,8.188117677,17031031502
Census Tract 8041.04,30min,9.420104073,17031031700
Census Tract 8101,30min,9.454027351,17031031800
Census Tract 8102,30min,9.790192777,17031031900
Census Tract 8103.01,30min,8.717170099,17031032100
Census Tract 501,30min,8.702826037,17031040100
Census Tract 6108,30min,9.027349861,17031040201
Census Tract 6110,30min,9.170122776,17031040202
Census Tract 6111,30min,9.230989211,17031040300
Census Tract 6113,30min,9.056302185,17031040401
Census Tract 6114,30min,8.546676856,17031040402
Census Tract 6115,30min,9.622262191,17031040600
Census Tract 6119,30min,9.626927945,17031040700
Census Tract 6812,30min,9.808771204,17031040800
Census Tract 8103.02,30min,9.626579639,17031040900
Census Tract 8104,30min,9.680264609,17031050100
Census Tract 8107.01,30min,9.966590152,17031050200
Census Tract 8107.02,30min,10.18687461,17031050300
Census Tract 8106,30min,10.07839004,17031050500
Census Tract 8172,30min,9.954446752,17031050600
Census Tract 8174,30min,10.04638797,17031050700
Census Tract 8176,30min,10.29701384,17031050800
Census Tract 6912,30min,10.5767744,17031050900
Census Tract 6911,30min,10.59372654,17031051000
Census Tract 7301,30min,10.32635352,17031051100
Census Tract 7303,30min,10.28689006,17031051200
Census Tract 7304,30min,10.39728718,17031051300
Census Tract 8177,30min,10.39619808,17031051400
Census Tract 8181,30min,9.79057539,17031060100
Census Tract 8261,30min,9.843673493,17031060200
Census Tract 8263.01,30min,10.12257473,17031060300
Census Tract 8263.03,30min,10.07262874,17031060400
Census Tract 8263.04,30min,9.760719518,17031060500
Census Tract 7305,30min,9.416761413,17031060800
Census Tract 7306,30min,8.915649095,17031060900
Census Tract 8028.01,30min,8.987180931,17031061000
Census Tract 3805,30min,9.641575337,17031061100
Census Tract 3812,30min,9.709165794,17031061200
Census Tract 3814,30min,9.753272592,17031061500
Census Tract 4403,30min,8.991516713,17031061800
Census Tract 8047.06,30min,9.057864485,17031061901
Census Tract 8047.10,30min,8.993569013,17031061902
Census Tract 8108,30min,8.834298881,17031062000
Census Tract 8109,30min,9.156834962,17031062100
Census Tract 8110,30min,9.894370036,17031062200
Census Tract 6120,30min,10.09383022,17031062300
Census Tract 6121,30min,10.2780307,17031062400
Census Tract 6201,30min,10.36625536,17031062500
Census Tract 6202,30min,10.38157739,17031062600
Census Tract 6203,30min,10.38746031,17031062700
Census Tract 6204,30min,10.18917174,17031062800
Census Tract 6301,30min,10.0412119,17031062900
Census Tract 8105.01,30min,9.462432395,17031063000
Census Tract 8105.02,30min,9.10034101,17031063100
Census Tract 8122,30min,9.015394839,17031063200
Census Tract 8182,30min,9.175381629,17031063301
Census Tract 8184.02,30min,9.007870857,17031063302
Census Tract 8188,30min,9.010590388,17031063303
Census Tract 8189,30min,9.21706128,17031063400
Census Tract 8264.02,30min,8.959015714,17031070101
Census Tract 8266,30min,9.107518882,17031070102
Census Tract 8267,30min,9.395003985,17031070103
Census Tract 8269.01,30min,9.390015229,17031070200
Census Tract 8269.02,30min,10.14031662,17031070300
Census Tract 7307,30min,10.25475957,17031070400
Census Tract 7401,30min,10.3605783,17031070500
Census Tract 7402,30min,10.55059761,17031070600
Census Tract 7403,30min,10.47582871,17031070700
Census Tract 7404,30min,10.44600604,17031071000
Census Tract 8030.05,30min,10.42454365,17031071100
Census Tract 8030.07,30min,10.26617365,17031071200
Census Tract 3818,30min,10.157698,17031071300
Census Tract 3819,30min,10.10852028,17031071400
Census Tract 3901,30min,10.16921432,17031071500
Census Tract 3902,30min,10.16921432,17031071600
Census Tract 3903,30min,10.4776665,17031071700
Census Tract 3904,30min,9.962699005,17031071800
Census Tract 3905,30min,9.761331542,17031080100
Census Tract 3906,30min,10.29970243,17031080201
Census Tract 3907,30min,10.45823098,17031080202
Census Tract 8047.11,30min,10.30449407,17031080300
Census Tract 8048.06,30min,9.754288657,17031080400
Census Tract 8048.08,30min,10.01626741,17031081000
Census Tract 8048.09,30min,10.01723195,17031081100
Census Tract 8124,30min,10.02922118,17031081201
Census Tract 8125,30min,10.01145805,17031081202
Census Tract 4406,30min,9.939216668,17031081300
Census Tract 4409,30min,9.55015799,17031081401
Census Tract 4407,30min,9.577342258,17031081402
Census Tract 4408,30min,9.609102971,17031081403
Census Tract 8193,30min,10.13333421,17031081500
Census Tract 8194,30min,10.23838702,17031081600
Census Tract 8195,30min,10.23821223,17031081700
Census Tract 6309,30min,10.35263607,17031081800
Census Tract 6303,30min,10.05089805,17031081900
Census Tract 6305,30min,10.50649165,17031090100
Census Tract 6308,30min,11.50103652,17031090200
Census Tract 6401,30min,11.63713738,17031090300
Census Tract 6403,30min,12.40733488,17031100100
Census Tract 8196,30min,11.46833506,17031100200
Census Tract 8270,30min,12.9211695,17031100300
Census Tract 8271,30min,11.38682945,17031100400
Census Tract 3817,30min,11.60001121,17031100500
Census Tract 8272,30min,12.88439999,17031100600
Census Tract 8273,30min,11.653328,17031100700
Census Tract 7501,30min,12.32793696,17031110100
Census Tract 7502,30min,12.53916877,17031110200
Census Tract 7503,30min,12.75925622,17031110300
Census Tract 7504,30min,12.54268493,17031110400
Census Tract 7505,30min,12.41361711,17031110501
Census Tract 8049.01,30min,12.31875489,17031110502
Census Tract 8049.02,30min,9.805727138,17031120100
Census Tract 8050.01,30min,11.12235978,17031120200
Census Tract 8050.02,30min,11.54992509,17031120300
Census Tract 1001,30min,12.56019511,17031120400
Census Tract 1003,30min,9.938868691,17031130100
Census Tract 1401,30min,9.253662202,17031130200
Census Tract 1402,30min,9.267057127,17031130300
Census Tract 1404,30min,9.456559803,17031140100
Census Tract 1405,30min,9.833598968,17031140200
Census Tract 8008,30min,11.55278583,17031140301
Census Tract 2427,30min,10.68898596,17031140302
Census Tract 702,30min,12.09721838,17031140400
Census Tract 703,30min,12.03627235,17031140500
Census Tract 704,30min,12.00415641,17031140601
Census Tract 705,30min,11.52495347,17031140602
Census Tract 706,30min,10.94428459,17031140701
Census Tract 707,30min,11.49819284,17031140702
Census Tract 1004,30min,9.992783825,17031140800
Census Tract 1006,30min,12.4245114,17031150200
Census Tract 1007,30min,12.32896626,17031150300
Census Tract 1102,30min,12.27060145,17031150401
Census Tract 1502,30min,12.04839476,17031150402
Census Tract 1503,30min,12.10733285,17031150501
Census Tract 1408,30min,11.70345038,17031150502
Census Tract 2312,30min,11.59285326,17031150600
Census Tract 2311,30min,11.64190082,17031150700
Census Tract 2424,30min,11.72862095,17031150800
Census Tract 2425,30min,10.77294849,17031151001
Census Tract 1202,30min,11.8295166,17031151002
Census Tract 1203,30min,10.41259748,17031151100
Census Tract 1204,30min,10.27181684,17031151200
Census Tract 2315,30min,12.46661175,17031160100
Census Tract 711,30min,12.74064556,17031160200
Census Tract 710,30min,12.52195376,17031160300
Census Tract 712,30min,12.05578222,17031160400
Census Tract 713,30min,11.65285726,17031160501
Census Tract 1103,30min,12.05566469,17031160502
Census Tract 2203,30min,10.63480199,17031160601
Census Tract 2204,30min,11.5343031,17031160602
Census Tract 2205,30min,11.74751679,17031160700
Census Tract 2403,30min,12.40787873,17031160800
Census Tract 2405,30min,12.24457074,17031160900
Census Tract 604,30min,12.58895045,17031161000
Census Tract 605,30min,12.53735183,17031161100
Census Tract 2408,30min,11.664561,17031161200
Census Tract 2406,30min,12.26945287,17031161300
Census Tract 2407,30min,9.761919248,17031170100
Census Tract 2409,30min,11.22255055,17031170200
Census Tract 2426,30min,10.38395137,17031170300
Census Tract 8031,30min,10.20248354,17031170400
Census Tract 3106,30min,10.03440682,17031170500
Census Tract 3107,30min,9.570245467,17031170600
Census Tract 3108,30min,9.174573848,17031170700
Census Tract 206.02,30min,9.607419516,17031170800
Census Tract 3109,30min,9.344234953,17031170900
Census Tract 5101,30min,9.692999605,17031171000
Census Tract 5102,30min,8.644444225,17031171100
Census Tract 5611,30min,9.317452298,17031180100
Census Tract 1907.01,30min,10.88806099,17031190100
Census Tract 209.01,30min,10.59115634,17031190200
Census Tract 102.02,30min,9.681230833,17031190300
Census Tract 5701,30min,8.426669923,17031190401
Census Tract 5702,30min,8.570404692,17031190402
Census Tract 5703,30min,8.29003339,17031190601
Census Tract 5704,30min,8.35926031,17031190602
Census Tract 5705,30min,8.64835189,17031190701
Census Tract 6904,30min,8.57801213,17031190702
Census Tract 6913,30min,10.25122117,17031190800
Census Tract 6914,30min,10.30568192,17031190900
Census Tract 6915,30min,9.796912201,17031191000
Census Tract 3201,30min,9.457166283,17031191100
Census Tract 7105,30min,8.5922932,17031191200
Census Tract 3204,30min,8.170854395,17031191301
Census Tract 5801,30min,8.384393182,17031191302
Census Tract 5802,30min,10.8416888,17031200100
Census Tract 5803,30min,9.83122225,17031200200
Census Tract 5804,30min,9.501466141,17031200300
Census Tract 5806,30min,9.491452196,17031200401
Census Tract 5807,30min,9.433446109,17031200402
Census Tract 6813,30min,12.07813777,17031210100
Census Tract 6814,30min,11.72786571,17031210400
Census Tract 6903,30min,11.99225972,17031210501
Census Tract 6905,30min,10.95251959,17031210502
Census Tract 6909,30min,12.6886903,17031210601
Census Tract 6910,30min,12.18319853,17031210602
Census Tract 7001,30min,12.20697562,17031210700
Census Tract 7002,30min,12.08269566,17031210800
Census Tract 3206,30min,12.01216179,17031210900
Census Tract 3301,30min,11.96485468,17031220300
Census Tract 3302,30min,12.058207,17031220400
Census Tract 5905,30min,11.51923151,17031220500
Census Tract 5906,30min,11.44434507,17031220601
Census Tract 6712,30min,11.99449469,17031220602
Census Tract 6711,30min,10.45934953,17031220701
Census Tract 6713,30min,10.46063476,17031220702
Census Tract 6715,30min,9.455013259,17031220901
Census Tract 6716,30min,9.768006938,17031220902
Census Tract 6718,30min,10.4992332,17031221000
Census Tract 6719,30min,10.53653237,17031221100
Census Tract 7101,30min,10.57429824,17031221200
Census Tract 7102,30min,10.66373461,17031221300
Census Tract 7104,30min,10.57741477,17031221400
Census Tract 4303,30min,10.83875376,17031221500
Census Tract 7106,30min,10.95703249,17031221600
Census Tract 7108,30min,10.76150513,17031222200
Census Tract 3403,30min,10.51309415,17031222500
Census Tract 3405,30min,9.886939687,17031222600
Census Tract 3406,30min,9.85185773,17031222700
Census Tract 4302,30min,9.661200151,17031222800
Census Tract 5103,30min,9.586708853,17031222900
Census Tract 5201,30min,9.78720459,17031230100
Census Tract 5907,30min,9.797134468,17031230200
Census Tract 6004,30min,9.672680811,17031230300
Census Tract 8241.15,30min,9.567486075,17031230400
Census Tract 8253.03,30min,9.330920234,17031230500
Census Tract 8300.07,30min,8.782396608,17031230600
Census Tract 8138.01,30min,9.461436942,17031230700
Census Tract 8306,30min,9.633533899,17031230800
Census Tract 8308,30min,9.699517611,17031230900
Census Tract 8307,30min,8.929719607,17031231100
Census Tract 8309,30min,8.997227537,17031231200
Census Tract 8352,30min,8.998857337,17031231500
Census Tract 8399,30min,11.07593927,17031240200
Census Tract 8397,30min,10.85469975,17031240300
Census Tract 8398,30min,10.73092278,17031240500
Census Tract 8348,30min,10.57822748,17031240600
Census Tract 8347,30min,10.52344399,17031240700
Census Tract 8320,30min,9.988827916,17031240800
Census Tract 8325,30min,9.547523784,17031240900
Census Tract 8323,30min,10.49656197,17031241000
Census Tract 8383,30min,10.5637033,17031241100
Census Tract 8318,30min,10.80844779,17031241200
Census Tract 8317,30min,9.947076503,17031241300
Census Tract 8351,30min,10.24980116,17031241400
Census Tract 8350,30min,11.07961995,17031241500
Census Tract 8437,30min,10.90484337,17031241600
Census Tract 2207.02,30min,10.59714058,17031242000
Census Tract 8421,30min,10.35896806,17031242100
Census Tract 8433,30min,9.884637742,17031242200
Census Tract 8241.23,30min,9.61446909,17031242300
Census Tract 8044.05,30min,9.930355692,17031242400
Census Tract 8311,30min,9.933030359,17031242500
Census Tract 8315,30min,9.550098797,17031242600
Census Tract 8316,30min,9.06796278,17031242700
Census Tract 8312,30min,9.657834438,17031242800
Census Tract 8310,30min,9.812047733,17031242900
Census Tract 8430,30min,9.180207595,17031243000
Census Tract 8431,30min,9.911427531,17031243100
Census Tract 8429,30min,10.07237454,17031243200
Census Tract 8435,30min,10.18057962,17031243300
Census Tract 8420,30min,10.60153892,17031243400
Census Tract 8080.02,30min,10.29656734,17031243500
Census Tract 301.01,30min,9.242690191,17031250200
Census Tract 307.01,30min,8.672393295,17031250300
Census Tract 701.03,30min,8.87182862,17031250400
Census Tract 8071,30min,8.065335003,17031250500
Census Tract 8072,30min,8.420267599,17031250600
Census Tract 8073,30min,8.615390395,17031250700
Census Tract 8074,30min,9.236395204,17031250800
Census Tract 8075,30min,9.709059049,17031251000
Census Tract 8077,30min,9.022862329,17031251100
Census Tract 8079,30min,8.622428595,17031251200
Census Tract 8080.01,30min,8.47490385,17031251300
Census Tract 8043.11,30min,8.36779295,17031251400
Census Tract 8083.01,30min,8.580929033,17031251500
Census Tract 8083.02,30min,8.860959304,17031251600
Census Tract 8086,30min,9.448327595,17031251700
Census Tract 8087.02,30min,9.620993057,17031251800
Census Tract 7702.02,30min,8.907138532,17031251900
Census Tract 7706.02,30min,8.775538432,17031252000
Census Tract 8061.04,30min,8.875587364,17031252101
Census Tract 8025.06,30min,9.16353734,17031252102
Census Tract 8025.05,30min,9.594070505,17031252201
Census Tract 8024.04,30min,10.02982926,17031252202
Census Tract 8030.17,30min,8.818948018,17031260100
Census Tract 8047.14,30min,8.537870263,17031260200
Census Tract 8043.10,30min,8.76085881,17031260300
Census Tract 8044.03,30min,8.993990812,17031260400
Census Tract 8206.06,30min,9.726090043,17031260500
Census Tract 8044.06,30min,9.635010712,17031260600
Census Tract 8047.16,30min,8.8627104,17031260700
Census Tract 8062.01,30min,9.467097352,17031260800
Census Tract 8206.04,30min,9.082148841,17031260900
Census Tract 8241.16,30min,9.666607577,17031261000
Census Tract 8240.05,30min,10.13643019,17031270500
Census Tract 8241.14,30min,9.312739018,17031271200
Census Tract 8238.06,30min,9.340153843,17031271300
Census Tract 8240.03,30min,9.289714254,17031271400
Census Tract 8241.22,30min,9.33469888,17031271500
Census Tract 8241.17,30min,9.317649719,17031271800
Census Tract 8319,30min,11.09232732,17031280100
Census Tract 8045.06,30min,10.06765279,17031280400
Census Tract 8241.19,30min,9.740702168,17031280800
Census Tract 8241.20,30min,9.560192196,17031280900
Census Tract 8395,30min,11.03565255,17031281900
Census Tract 8326,30min,9.538379693,17031282700
Census Tract 8369,30min,9.671248224,17031282800
Census Tract 8412,30min,9.757930588,17031283100
Census Tract 8419,30min,9.530272135,17031283200
Census Tract 8358,30min,9.575100817,17031283800
Census Tract 8388,30min,9.189151588,17031290900
Census Tract 8423,30min,9.239315712,17031291200
Census Tract 8155,30min,9.619071603,17031291600
Census Tract 8432,30min,9.153941653,17031292200
Census Tract 8434,30min,9.233363032,17031292400
Census Tract 8426,30min,9.193111026,17031292500
Census Tract 8032,30min,9.146978326,17031300500
Census Tract 8033,30min,9.286701724,17031300600
Census Tract 8089,30min,9.264575624,17031300700
Census Tract 8090,30min,9.380462754,17031300800
Census Tract 3018.03,30min,9.371760288,17031300900
Census Tract 8091,30min,9.48063405,17031301100
Census Tract 8092,30min,9.527504783,17031301200
Census Tract 8093,30min,9.281294772,17031301600
Census Tract 2210,30min,9.066408306,17031301701
Census Tract 2211,30min,9.324733142,17031301702
Census Tract 2428,30min,9.165339948,17031301801
Census Tract 2429,30min,9.246544585,17031301802
Census Tract 2430,30min,9.170076525,17031301803
Census Tract 2431,30min,11.29206051,17031310200
Census Tract 2432,30min,10.36765884,17031310300
Census Tract 2433,30min,10.23382913,17031310400
Census Tract 2434,30min,10.08394559,17031310500
Census Tract 714,30min,9.901572997,17031310600
Census Tract 1104,30min,9.948907474,17031310700
Census Tract 1506,30min,9.950012102,17031310800
Census Tract 1507,30min,9.634318255,17031310900
Census Tract 1508,30min,9.125416446,17031320100
Census Tract 1511,30min,10.24726991,17031320400
Census Tract 1512,30min,10.32211932,17031320600
Census Tract 2415,30min,10.03748466,17031330100
Census Tract 2411,30min,10.09197815,17031330200
Census Tract 2416,30min,10.37080252,17031340300
Census Tract 2413,30min,10.56079481,17031340400
Census Tract 2414,30min,10.37848118,17031340500
Census Tract 2435,30min,10.03492313,17031340600
Census Tract 2502,30min,9.672221299,17031350100
Census Tract 2503,30min,9.694732703,17031350400
Census Tract 2504,30min,9.069451384,17031351000
Census Tract 2505,30min,9.381993229,17031351100
Census Tract 715,30min,9.956835223,17031351400
Census Tract 718,30min,10.23699826,17031351500
Census Tract 801,30min,8.981453706,17031360200
Census Tract 803,30min,9.216684146,17031380100
Census Tract 804,30min,9.344839405,17031380200
Census Tract 1601,30min,10.00281891,17031380500
Census Tract 1602,30min,9.904029157,17031380700
Census Tract 1603,30min,9.314815122,17031381200
Census Tract 1604,30min,9.62212942,17031381400
Census Tract 1607,30min,9.62212942,17031381500
Census Tract 2213,30min,9.439040769,17031381800
Census Tract 2215,30min,9.101914496,17031381900
Census Tract 2214,30min,8.802934117,17031390100
Census Tract 2506,30min,8.763789164,17031390200
Census Tract 2507,30min,8.840124481,17031390300
Census Tract 2508,30min,8.906852133,17031390400
Census Tract 2510,30min,8.73766914,17031390500
Census Tract 2511,30min,8.487921285,17031390600
Census Tract 514,30min,8.452685837,17031390700
Census Tract 601,30min,9.671937931,17031400300
Census Tract 603,30min,9.221212346,17031400400
Census Tract 608,30min,9.550742857,17031400500
Census Tract 1608,30min,9.421919297,17031400800
Census Tract 1609,30min,8.244925804,17031410100
Census Tract 1610,30min,8.192831531,17031410200
Census Tract 1611,30min,8.584087305,17031410500
Census Tract 1612,30min,7.539118678,17031410600
Census Tract 1613,30min,7.539118678,17031410700
Census Tract 1701,30min,7.522556164,17031410800
Census Tract 2216,30min,8.264981065,17031410900
Census Tract 2421,30min,8.236487857,17031411000
Census Tract 2420,30min,7.694337303,17031411100
Census Tract 2512,30min,7.204585619,17031411200
Census Tract 2513,30min,7.289468899,17031420100
Census Tract 513,30min,7.414424873,17031420200
Census Tract 6007,30min,7.628573033,17031420300
Census Tract 6009,30min,8.505696328,17031420400
Census Tract 8212,30min,8.605067169,17031420500
Census Tract 6720,30min,8.999254549,17031420600
Census Tract 7109,30min,8.624199117,17031420700
Census Tract 7110,30min,7.711013255,17031420800
Census Tract 7111,30min,9.232579349,17031421200
Census Tract 7112,30min,7.056046551,17031430101
Census Tract 7115,30min,6.707597241,17031430102
Census Tract 7113,30min,7.221432224,17031430200
Census Tract 7114,30min,7.312907869,17031430300
Census Tract 2705,30min,7.783412291,17031430400
Census Tract 2712,30min,7.2534494,17031430500
Census Tract 2713,30min,6.823471981,17031430600
Census Tract 2714,30min,6.67188296,17031430700
Census Tract 3501,30min,6.90371446,17031430800
Census Tract 3504,30min,7.320864139,17031430900
Census Tract 3510,30min,7.0097839,17031431200
Census Tract 3514,30min,6.776185163,17031431301
Census Tract 3602,30min,6.75069503,17031431302
Census Tract 8139,30min,6.454004413,17031431400
Census Tract 8226.01,30min,7.860174308,17031440101
Census Tract 8227.01,30min,7.714131964,17031440102
Census Tract 8227.02,30min,8.593261148,17031440201
Census Tract 8228.01,30min,8.331442566,17031440202
Census Tract 8230.02,30min,9.499506633,17031440300
Census Tract 8140,30min,8.52393653,17031440600
Census Tract 8141,30min,8.288070382,17031440700
Census Tract 8142,30min,7.705596765,17031440800
Census Tract 8143,30min,8.154864237,17031440900
Census Tract 8144,30min,7.768248482,17031450300
Census Tract 8231.01,30min,6.170824968,17031460100
Census Tract 8233.02,30min,6.259842014,17031460200
Census Tract 8233.03,30min,6.773350051,17031460301
Census Tract 8235,30min,6.420969414,17031460302
Census Tract 8145,30min,6.925289706,17031460400
Census Tract 8146,30min,7.405943114,17031460500
Census Tract 8148,30min,7.313505582,17031460600
Census Tract 8149,30min,6.900461911,17031460700
Census Tract 8150,30min,7.539649096,17031461000
Census Tract 8151,30min,7.269213316,17031470100
Census Tract 8236.02,30min,7.964041541,17031480100
Census Tract 8236.04,30min,7.515919839,17031480200
Census Tract 8236.05,30min,7.305410269,17031480300
Census Tract 8237.02,30min,7.657740007,17031480400
Census Tract 1605.01,30min,7.736828448,17031480500
Census Tract 8152,30min,8.435853269,17031490300
Census Tract 8153,30min,8.24393503,17031490400
Census Tract 8154,30min,8.295213489,17031490500
Census Tract 8237.04,30min,8.727652507,17031490600
Census Tract 8237.05,30min,8.585226667,17031490700
Census Tract 8241.08,30min,8.194436397,17031490800
Census Tract 8158,30min,7.418982024,17031490901
Census Tract 8159,30min,7.765208057,17031490902
Census Tract 8160,30min,7.848439974,17031491000
Census Tract 8162,30min,7.794626184,17031491100
Census Tract 8245.07,30min,7.321153322,17031491200
Census Tract 8246.02,30min,7.427675874,17031491300
Census Tract 8247.01,30min,6.958584639,17031491400
Census Tract 8247.02,30min,7.155283378,17031500100
Census Tract 8252,30min,6.935182749,17031500200
Census Tract 401,30min,7.111324318,17031500300
Census Tract 403,30min,7.272272138,17031510100
Census Tract 8163,30min,7.069631944,17031510200
Census Tract 8164.01,30min,6.945178708,17031510300
Census Tract 8164.02,30min,6.209811016,17031520100
Census Tract 8166,30min,6.011204529,17031520200
Census Tract 8167,30min,6.175252149,17031520300
Census Tract 8255.03,30min,6.440319129,17031520400
Census Tract 8255.04,30min,5.135858649,17031520500
Census Tract 8255.05,30min,5.565627836,17031520600
Census Tract 8257,30min,6.998086906,17031530100
Census Tract 6603.01,30min,7.429392403,17031530200
Census Tract 2207.01,30min,7.564057281,17031530300
Census Tract 633.02,30min,5.918449179,17031530400
Census Tract 2522.01,30min,5.31442904,17031530501
Census Tract 6603.02,30min,7.048856975,17031530502
Census Tract 7302.02,30min,8.071123269,17031530503
Census Tract 8133.02,30min,6.647629044,17031530600
Census Tract 8137.02,30min,5.056335425,17031540101
Census Tract 8133.01,30min,6.443110749,17031540102
Census Tract 8024.03,30min,2.383412033,17031550100
Census Tract 8030.16,30min,3.53236765,17031550200
